rule_id,source,source_variant,existing_destination,resolved_final_target,www_destination,host,status_code_phase_a,status_code_phase_b,preserve_query,rule_order,generated_from,included,exclusion_reason
WWW-R0124,/รับซื้อ/รับซื้อเลนส์-ศรีสะเกษ,unicode,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,https://amphon.co.th/บริการ/รับซื้อเลนส์กล้อง,www.amphon.co.th,307,308,true,124,R0124,yes,
WWW-R0125,/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B9%80%E0%B8%A5%E0%B8%99%E0%B8%AA%E0%B9%8C-%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%B0%E0%B9%80%E0%B8%81%E0%B8%A9,encoded,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,https://amphon.co.th/บริการ/รับซื้อเลนส์กล้อง,www.amphon.co.th,307,308,true,125,R0125,yes,
WWW-R0126,/รับซื้อ/รับซื้อ-storage-nas-ศรีสะเกษ,unicode,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,https://amphon.co.th/บริการ/รับซื้อ-nas,www.amphon.co.th,307,308,true,126,R0126,yes,
WWW-R0127,/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-storage-nas-%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%B0%E0%B9%80%E0%B8%81%E0%B8%A9,encoded,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,https://amphon.co.th/บริการ/รับซื้อ-nas,www.amphon.co.th,307,308,true,127,R0127,yes,
WWW-R0128,/รับซื้อ/รับซื้อ-hdd-สกลนคร,unicode,/รับซื้อ/รับซื้อ-ssd-สกลนคร,/รับซื้อ/รับซื้อ-ssd-สกลนคร,https://amphon.co.th/รับซื้อ/รับซื้อ-ssd-สกลนคร,www.amphon.co.th,307,308,true,128,R0128,yes,
WWW-R0129,/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-hdd-%E0%B8%AA%E0%B8%81%E0%B8%A5%E0%B8%99%E0%B8%84%E0%B8%A3,encoded,/รับซื้อ/รับซื้อ-ssd-สกลนคร,/รับซื้อ/รับซื้อ-ssd-สกลนคร,https://amphon.co.th/รับซื้อ/รับซื้อ-ssd-สกลนคร,www.amphon.co.th,307,308,true,129,R0129,yes,
WWW-R0130,/รับซื้อ/รับซื้อ-gopro-สกลนคร,unicode,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,https://amphon.co.th/บริการ/รับซื้อ-gopro-action-camera,www.amphon.co.th,307,308,true,130,R0130,yes,
WWW-R0131,/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-gopro-%E0%B8%AA%E0%B8%81%E0%B8%A5%E0%B8%99%E0%B8%84%E0%B8%A3,encoded,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,https://amphon.co.th/บริการ/รับซื้อ-gopro-action-camera,www.amphon.co.th,307,308,true,131,R0131,yes,
WWW-R0132,/รับซื้อ/รับซื้อเลนส์-สกลนคร,unicode,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,https://amphon.co.th/บริการ/รับซื้อเลนส์กล้อง,www.amphon.co.th,307,308,true,132,R0132,yes,
WWW-R0133,/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B9%80%E0%B8%A5%E0%B8%99%E0%B8%AA%E0%B9%8C-%E0%B8%AA%E0%B8%81%E0%B8%A5%E0%B8%99%E0%B8%84%E0%B8%A3,encoded,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,https://amphon.co.th/บริการ/รับซื้อเลนส์กล้อง,www.amphon.co.th,307,308,true,133,R0133,yes,
WWW-R0134,/รับซื้อ/รับซื้อ-storage-nas-สกลนคร,unicode,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,https://amphon.co.th/บริการ/รับซื้อ-nas,www.amphon.co.th,307,308,true,134,R0134,yes,
WWW-R0135,/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-storage-nas-%E0%B8%AA%E0%B8%81%E0%B8%A5%E0%B8%99%E0%B8%84%E0%B8%A3,encoded,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,https://amphon.co.th/บริการ/รับซื้อ-nas,www.amphon.co.th,307,308,true,135,R0135,yes,
WWW-R0136,/รับซื้อ/รับซื้อ-hdd-สุรินทร์,unicode,/รับซื้อ/รับซื้อ-ssd-สุรินทร์,/รับซื้อ/รับซื้อ-ssd-สุรินทร์,https://amphon.co.th/รับซื้อ/รับซื้อ-ssd-สุรินทร์,www.amphon.co.th,307,308,true,136,R0136,yes,
WWW-R0137,/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-hdd-%E0%B8%AA%E0%B8%B8%E0%B8%A3%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C,encoded,/รับซื้อ/รับซื้อ-ssd-สุรินทร์,/รับซื้อ/รับซื้อ-ssd-สุรินทร์,https://amphon.co.th/รับซื้อ/รับซื้อ-ssd-สุรินทร์,www.amphon.co.th,307,308,true,137,R0137,yes,
WWW-R0138,/รับซื้อ/รับซื้อ-gopro-สุรินทร์,unicode,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,https://amphon.co.th/บริการ/รับซื้อ-gopro-action-camera,www.amphon.co.th,307,308,true,138,R0138,yes,
WWW-R0139,/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-gopro-%E0%B8%AA%E0%B8%B8%E0%B8%A3%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C,encoded,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,https://amphon.co.th/บริการ/รับซื้อ-gopro-action-camera,www.amphon.co.th,307,308,true,139,R0139,yes,
WWW-R0140,/รับซื้อ/รับซื้อเลนส์-สุรินทร์,unicode,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,https://amphon.co.th/บริการ/รับซื้อเลนส์กล้อง,www.amphon.co.th,307,308,true,140,R0140,yes,
WWW-R0141,/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B9%80%E0%B8%A5%E0%B8%99%E0%B8%AA%E0%B9%8C-%E0%B8%AA%E0%B8%B8%E0%B8%A3%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C,encoded,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,https://amphon.co.th/บริการ/รับซื้อเลนส์กล้อง,www.amphon.co.th,307,308,true,141,R0141,yes,
WWW-R0142,/รับซื้อ/รับซื้อ-storage-nas-สุรินทร์,unicode,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,https://amphon.co.th/บริการ/รับซื้อ-nas,www.amphon.co.th,307,308,true,142,R0142,yes,
WWW-R0143,/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-storage-nas-%E0%B8%AA%E0%B8%B8%E0%B8%A3%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C,encoded,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,https://amphon.co.th/บริการ/รับซื้อ-nas,www.amphon.co.th,307,308,true,143,R0143,yes,
WWW-R0144,/รับซื้อ/รับซื้อ-hdd-หนองคาย,unicode,/รับซื้อ/รับซื้อ-ssd-หนองคาย,/รับซื้อ/รับซื้อ-ssd-หนองคาย,https://amphon.co.th/รับซื้อ/รับซื้อ-ssd-หนองคาย,www.amphon.co.th,307,308,true,144,R0144,yes,
WWW-R0145,/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-hdd-%E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%84%E0%B8%B2%E0%B8%A2,encoded,/รับซื้อ/รับซื้อ-ssd-หนองคาย,/รับซื้อ/รับซื้อ-ssd-หนองคาย,https://amphon.co.th/รับซื้อ/รับซื้อ-ssd-หนองคาย,www.amphon.co.th,307,308,true,145,R0145,yes,
WWW-R0146,/รับซื้อ/รับซื้อ-gopro-หนองคาย,unicode,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,https://amphon.co.th/บริการ/รับซื้อ-gopro-action-camera,www.amphon.co.th,307,308,true,146,R0146,yes,
WWW-R0147,/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-gopro-%E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%84%E0%B8%B2%E0%B8%A2,encoded,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,https://amphon.co.th/บริการ/รับซื้อ-gopro-action-camera,www.amphon.co.th,307,308,true,147,R0147,yes,
WWW-R0148,/รับซื้อ/รับซื้อเลนส์-หนองคาย,unicode,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,https://amphon.co.th/บริการ/รับซื้อเลนส์กล้อง,www.amphon.co.th,307,308,true,148,R0148,yes,
WWW-R0149,/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B9%80%E0%B8%A5%E0%B8%99%E0%B8%AA%E0%B9%8C-%E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%84%E0%B8%B2%E0%B8%A2,encoded,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,https://amphon.co.th/บริการ/รับซื้อเลนส์กล้อง,www.amphon.co.th,307,308,true,149,R0149,yes,
WWW-R0150,/รับซื้อ/รับซื้อ-storage-nas-หนองคาย,unicode,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,https://amphon.co.th/บริการ/รับซื้อ-nas,www.amphon.co.th,307,308,true,150,R0150,yes,
WWW-R0151,/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-storage-nas-%E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%84%E0%B8%B2%E0%B8%A2,encoded,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,https://amphon.co.th/บริการ/รับซื้อ-nas,www.amphon.co.th,307,308,true,151,R0151,yes,
WWW-R0152,/รับซื้อ/รับซื้อ-hdd-หนองบัวลำภู,unicode,/รับซื้อ/รับซื้อ-ssd-หนองบัวลำภู,/รับซื้อ/รับซื้อ-ssd-หนองบัวลำภู,https://amphon.co.th/รับซื้อ/รับซื้อ-ssd-หนองบัวลำภู,www.amphon.co.th,307,308,true,152,R0152,yes,
WWW-R0153,/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-hdd-%E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%9A%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%B3%E0%B8%A0%E0%B8%B9,encoded,/รับซื้อ/รับซื้อ-ssd-หนองบัวลำภู,/รับซื้อ/รับซื้อ-ssd-หนองบัวลำภู,https://amphon.co.th/รับซื้อ/รับซื้อ-ssd-หนองบัวลำภู,www.amphon.co.th,307,308,true,153,R0153,yes,
WWW-R0154,/รับซื้อ/รับซื้อ-gopro-หนองบัวลำภู,unicode,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,https://amphon.co.th/บริการ/รับซื้อ-gopro-action-camera,www.amphon.co.th,307,308,true,154,R0154,yes,
WWW-R0155,/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-gopro-%E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%9A%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%B3%E0%B8%A0%E0%B8%B9,encoded,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,https://amphon.co.th/บริการ/รับซื้อ-gopro-action-camera,www.amphon.co.th,307,308,true,155,R0155,yes,
WWW-R0156,/รับซื้อ/รับซื้อเลนส์-หนองบัวลำภู,unicode,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,https://amphon.co.th/บริการ/รับซื้อเลนส์กล้อง,www.amphon.co.th,307,308,true,156,R0156,yes,
WWW-R0157,/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B9%80%E0%B8%A5%E0%B8%99%E0%B8%AA%E0%B9%8C-%E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%9A%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%B3%E0%B8%A0%E0%B8%B9,encoded,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,https://amphon.co.th/บริการ/รับซื้อเลนส์กล้อง,www.amphon.co.th,307,308,true,157,R0157,yes,
WWW-R0158,/รับซื้อ/รับซื้อ-storage-nas-หนองบัวลำภู,unicode,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,https://amphon.co.th/บริการ/รับซื้อ-nas,www.amphon.co.th,307,308,true,158,R0158,yes,
WWW-R0159,/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-storage-nas-%E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%9A%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%B3%E0%B8%A0%E0%B8%B9,encoded,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,https://amphon.co.th/บริการ/รับซื้อ-nas,www.amphon.co.th,307,308,true,159,R0159,yes,
WWW-R0160,/รับซื้อ/รับซื้อ-hdd-อำนาจเจริญ,unicode,/รับซื้อ/รับซื้อ-ssd-อำนาจเจริญ,/รับซื้อ/รับซื้อ-ssd-อำนาจเจริญ,https://amphon.co.th/รับซื้อ/รับซื้อ-ssd-อำนาจเจริญ,www.amphon.co.th,307,308,true,160,R0160,yes,
WWW-R0161,/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-hdd-%E0%B8%AD%E0%B8%B3%E0%B8%99%E0%B8%B2%E0%B8%88%E0%B9%80%E0%B8%88%E0%B8%A3%E0%B8%B4%E0%B8%8D,encoded,/รับซื้อ/รับซื้อ-ssd-อำนาจเจริญ,/รับซื้อ/รับซื้อ-ssd-อำนาจเจริญ,https://amphon.co.th/รับซื้อ/รับซื้อ-ssd-อำนาจเจริญ,www.amphon.co.th,307,308,true,161,R0161,yes,
WWW-R0162,/รับซื้อ/รับซื้อ-gopro-อำนาจเจริญ,unicode,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,https://amphon.co.th/บริการ/รับซื้อ-gopro-action-camera,www.amphon.co.th,307,308,true,162,R0162,yes,
WWW-R0163,/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-gopro-%E0%B8%AD%E0%B8%B3%E0%B8%99%E0%B8%B2%E0%B8%88%E0%B9%80%E0%B8%88%E0%B8%A3%E0%B8%B4%E0%B8%8D,encoded,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,https://amphon.co.th/บริการ/รับซื้อ-gopro-action-camera,www.amphon.co.th,307,308,true,163,R0163,yes,
WWW-R0164,/รับซื้อ/รับซื้อเลนส์-อำนาจเจริญ,unicode,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,https://amphon.co.th/บริการ/รับซื้อเลนส์กล้อง,www.amphon.co.th,307,308,true,164,R0164,yes,
