source,source_variant,current_destination,intermediate_targets,final_target,redirect_hops_apex_https,final_status,final_host,final_scheme,self_canonical,indexable,query_preservation_expected,safe_for_www_direct_rule,reason
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-storage-nas-%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%AA%E0%B8%B5%E0%B8%A1%E0%B8%B2,encoded,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อ-hdd-บึงกาฬ,unicode,/รับซื้อ/รับซื้อ-ssd-บึงกาฬ,/รับซื้อ/รับซื้อ-ssd-บึงกาฬ,/รับซื้อ/รับซื้อ-ssd-บึงกาฬ,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-hdd-%E0%B8%9A%E0%B8%B6%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%AC,encoded,/รับซื้อ/รับซื้อ-ssd-บึงกาฬ,/รับซื้อ/รับซื้อ-ssd-บึงกาฬ,/รับซื้อ/รับซื้อ-ssd-บึงกาฬ,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อ-gopro-บึงกาฬ,unicode,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-gopro-%E0%B8%9A%E0%B8%B6%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%AC,encoded,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อเลนส์-บึงกาฬ,unicode,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B9%80%E0%B8%A5%E0%B8%99%E0%B8%AA%E0%B9%8C-%E0%B8%9A%E0%B8%B6%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%AC,encoded,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อ-storage-nas-บึงกาฬ,unicode,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-storage-nas-%E0%B8%9A%E0%B8%B6%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%AC,encoded,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อ-hdd-บุรีรัมย์,unicode,/รับซื้อ/รับซื้อ-ssd-บุรีรัมย์,/รับซื้อ/รับซื้อ-ssd-บุรีรัมย์,/รับซื้อ/รับซื้อ-ssd-บุรีรัมย์,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-hdd-%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5%E0%B8%A3%E0%B8%B1%E0%B8%A1%E0%B8%A2%E0%B9%8C,encoded,/รับซื้อ/รับซื้อ-ssd-บุรีรัมย์,/รับซื้อ/รับซื้อ-ssd-บุรีรัมย์,/รับซื้อ/รับซื้อ-ssd-บุรีรัมย์,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อ-gopro-บุรีรัมย์,unicode,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-gopro-%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5%E0%B8%A3%E0%B8%B1%E0%B8%A1%E0%B8%A2%E0%B9%8C,encoded,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อเลนส์-บุรีรัมย์,unicode,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B9%80%E0%B8%A5%E0%B8%99%E0%B8%AA%E0%B9%8C-%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5%E0%B8%A3%E0%B8%B1%E0%B8%A1%E0%B8%A2%E0%B9%8C,encoded,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อ-storage-nas-บุรีรัมย์,unicode,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-storage-nas-%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5%E0%B8%A3%E0%B8%B1%E0%B8%A1%E0%B8%A2%E0%B9%8C,encoded,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อ-hdd-มหาสารคาม,unicode,/รับซื้อ/รับซื้อ-ssd-มหาสารคาม,/รับซื้อ/รับซื้อ-ssd-มหาสารคาม,/รับซื้อ/รับซื้อ-ssd-มหาสารคาม,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-hdd-%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%84%E0%B8%B2%E0%B8%A1,encoded,/รับซื้อ/รับซื้อ-ssd-มหาสารคาม,/รับซื้อ/รับซื้อ-ssd-มหาสารคาม,/รับซื้อ/รับซื้อ-ssd-มหาสารคาม,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อ-gopro-มหาสารคาม,unicode,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-gopro-%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%84%E0%B8%B2%E0%B8%A1,encoded,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อเลนส์-มหาสารคาม,unicode,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B9%80%E0%B8%A5%E0%B8%99%E0%B8%AA%E0%B9%8C-%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%84%E0%B8%B2%E0%B8%A1,encoded,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อ-storage-nas-มหาสารคาม,unicode,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-storage-nas-%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%84%E0%B8%B2%E0%B8%A1,encoded,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อ-hdd-มุกดาหาร,unicode,/รับซื้อ/รับซื้อ-ssd-มุกดาหาร,/รับซื้อ/รับซื้อ-ssd-มุกดาหาร,/รับซื้อ/รับซื้อ-ssd-มุกดาหาร,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-hdd-%E0%B8%A1%E0%B8%B8%E0%B8%81%E0%B8%94%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3,encoded,/รับซื้อ/รับซื้อ-ssd-มุกดาหาร,/รับซื้อ/รับซื้อ-ssd-มุกดาหาร,/รับซื้อ/รับซื้อ-ssd-มุกดาหาร,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อ-gopro-มุกดาหาร,unicode,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-gopro-%E0%B8%A1%E0%B8%B8%E0%B8%81%E0%B8%94%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3,encoded,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อเลนส์-มุกดาหาร,unicode,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B9%80%E0%B8%A5%E0%B8%99%E0%B8%AA%E0%B9%8C-%E0%B8%A1%E0%B8%B8%E0%B8%81%E0%B8%94%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3,encoded,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อ-storage-nas-มุกดาหาร,unicode,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-storage-nas-%E0%B8%A1%E0%B8%B8%E0%B8%81%E0%B8%94%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3,encoded,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อ-hdd-ยโสธร,unicode,/รับซื้อ/รับซื้อ-ssd-ยโสธร,/รับซื้อ/รับซื้อ-ssd-ยโสธร,/รับซื้อ/รับซื้อ-ssd-ยโสธร,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-hdd-%E0%B8%A2%E0%B9%82%E0%B8%AA%E0%B8%98%E0%B8%A3,encoded,/รับซื้อ/รับซื้อ-ssd-ยโสธร,/รับซื้อ/รับซื้อ-ssd-ยโสธร,/รับซื้อ/รับซื้อ-ssd-ยโสธร,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อ-gopro-ยโสธร,unicode,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-gopro-%E0%B8%A2%E0%B9%82%E0%B8%AA%E0%B8%98%E0%B8%A3,encoded,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อเลนส์-ยโสธร,unicode,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B9%80%E0%B8%A5%E0%B8%99%E0%B8%AA%E0%B9%8C-%E0%B8%A2%E0%B9%82%E0%B8%AA%E0%B8%98%E0%B8%A3,encoded,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อ-storage-nas-ยโสธร,unicode,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-storage-nas-%E0%B8%A2%E0%B9%82%E0%B8%AA%E0%B8%98%E0%B8%A3,encoded,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อ-hdd-ร้อยเอ็ด,unicode,/รับซื้อ/รับซื้อ-ssd-ร้อยเอ็ด,/รับซื้อ/รับซื้อ-ssd-ร้อยเอ็ด,/รับซื้อ/รับซื้อ-ssd-ร้อยเอ็ด,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-hdd-%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A2%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%94,encoded,/รับซื้อ/รับซื้อ-ssd-ร้อยเอ็ด,/รับซื้อ/รับซื้อ-ssd-ร้อยเอ็ด,/รับซื้อ/รับซื้อ-ssd-ร้อยเอ็ด,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อ-gopro-ร้อยเอ็ด,unicode,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-gopro-%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A2%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%94,encoded,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อเลนส์-ร้อยเอ็ด,unicode,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B9%80%E0%B8%A5%E0%B8%99%E0%B8%AA%E0%B9%8C-%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A2%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%94,encoded,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อ-storage-nas-ร้อยเอ็ด,unicode,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-storage-nas-%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A2%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%94,encoded,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อ-hdd-เลย,unicode,/รับซื้อ/รับซื้อ-ssd-เลย,/รับซื้อ/รับซื้อ-ssd-เลย,/รับซื้อ/รับซื้อ-ssd-เลย,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-hdd-%E0%B9%80%E0%B8%A5%E0%B8%A2,encoded,/รับซื้อ/รับซื้อ-ssd-เลย,/รับซื้อ/รับซื้อ-ssd-เลย,/รับซื้อ/รับซื้อ-ssd-เลย,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อ-gopro-เลย,unicode,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-gopro-%E0%B9%80%E0%B8%A5%E0%B8%A2,encoded,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อเลนส์-เลย,unicode,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B9%80%E0%B8%A5%E0%B8%99%E0%B8%AA%E0%B9%8C-%E0%B9%80%E0%B8%A5%E0%B8%A2,encoded,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อ-storage-nas-เลย,unicode,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-storage-nas-%E0%B9%80%E0%B8%A5%E0%B8%A2,encoded,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
