url,source_file,page_type,indexable,canonical,sitemap,inbound_links,unique_inbound_sources,outbound_links,unique_outbound_targets,click_depth,breadcrumb_links,navigation_links,footer_links,contextual_links,related_content_links,thin_content_flag,cannibalization_cluster,priority_class,status
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-มุกดาหาร","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-มุกดาหาร","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-ยโสธร","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-ยโสธร","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-ร้อยเอ็ด","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-ร้อยเอ็ด","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-ศรีสะเกษ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-ศรีสะเกษ","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-สกลนคร","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-สกลนคร","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-สุรินทร์","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-สุรินทร์","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-หนองคาย","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-หนองคาย","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-หนองบัวลำภู","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-หนองบัวลำภู","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-อำนาจเจริญ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-อำนาจเจริญ","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-อุดรธานี","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-อุดรธานี","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-อุบลราชธานี","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-อุบลราชธานี","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-เลย","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-เลย","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-กาฬสินธุ์","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-กาฬสินธุ์","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-ขอนแก่น","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-ขอนแก่น","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-ชัยภูมิ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-ชัยภูมิ","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-นครพนม","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-นครพนม","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-นครราชสีมา","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-นครราชสีมา","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-บึงกาฬ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-บึงกาฬ","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-บุรีรัมย์","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-บุรีรัมย์","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-มหาสารคาม","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-มหาสารคาม","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-มุกดาหาร","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-มุกดาหาร","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-ยโสธร","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-ยโสธร","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-ร้อยเอ็ด","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-ร้อยเอ็ด","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-ศรีสะเกษ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-ศรีสะเกษ","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-สกลนคร","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-สกลนคร","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-สุรินทร์","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-สุรินทร์","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-หนองคาย","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-หนองคาย","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-หนองบัวลำภู","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-หนองบัวลำภู","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-อำนาจเจริญ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-อำนาจเจริญ","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-อุดรธานี","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-อุดรธานี","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-อุบลราชธานี","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-อุบลราชธานี","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-เลย","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-เลย","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อเมนบอร์ด-กาฬสินธุ์","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเมนบอร์ด-กาฬสินธุ์","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อเมนบอร์ด-ขอนแก่น","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเมนบอร์ด-ขอนแก่น","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อเมนบอร์ด-ชัยภูมิ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเมนบอร์ด-ชัยภูมิ","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อเมนบอร์ด-นครพนม","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเมนบอร์ด-นครพนม","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อเมนบอร์ด-นครราชสีมา","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเมนบอร์ด-นครราชสีมา","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อเมนบอร์ด-บึงกาฬ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเมนบอร์ด-บึงกาฬ","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อเมนบอร์ด-บุรีรัมย์","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเมนบอร์ด-บุรีรัมย์","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อเมนบอร์ด-มหาสารคาม","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเมนบอร์ด-มหาสารคาม","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อเมนบอร์ด-มุกดาหาร","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเมนบอร์ด-มุกดาหาร","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อเมนบอร์ด-ยโสธร","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเมนบอร์ด-ยโสธร","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อเมนบอร์ด-ร้อยเอ็ด","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเมนบอร์ด-ร้อยเอ็ด","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อเมนบอร์ด-ศรีสะเกษ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเมนบอร์ด-ศรีสะเกษ","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อเมนบอร์ด-สกลนคร","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเมนบอร์ด-สกลนคร","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อเมนบอร์ด-สุรินทร์","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเมนบอร์ด-สุรินทร์","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อเมนบอร์ด-หนองคาย","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเมนบอร์ด-หนองคาย","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อเมนบอร์ด-หนองบัวลำภู","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเมนบอร์ด-หนองบัวลำภู","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อเมนบอร์ด-อำนาจเจริญ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเมนบอร์ด-อำนาจเจริญ","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อเมนบอร์ด-อุดรธานี","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเมนบอร์ด-อุดรธานี","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อเมนบอร์ด-อุบลราชธานี","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเมนบอร์ด-อุบลราชธานี","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อเมนบอร์ด-เลย","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อเมนบอร์ด-เลย","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อแท็บเล็ต-กาฬสินธุ์","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแท็บเล็ต-กาฬสินธุ์","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อแท็บเล็ต-ขอนแก่น","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแท็บเล็ต-ขอนแก่น","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อแท็บเล็ต-ชัยภูมิ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแท็บเล็ต-ชัยภูมิ","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อแท็บเล็ต-นครพนม","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแท็บเล็ต-นครพนม","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อแท็บเล็ต-นครราชสีมา","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแท็บเล็ต-นครราชสีมา","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อแท็บเล็ต-บึงกาฬ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแท็บเล็ต-บึงกาฬ","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อแท็บเล็ต-บุรีรัมย์","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแท็บเล็ต-บุรีรัมย์","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อแท็บเล็ต-มหาสารคาม","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแท็บเล็ต-มหาสารคาม","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อแท็บเล็ต-มุกดาหาร","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแท็บเล็ต-มุกดาหาร","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อแท็บเล็ต-ยโสธร","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแท็บเล็ต-ยโสธร","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อแท็บเล็ต-ร้อยเอ็ด","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแท็บเล็ต-ร้อยเอ็ด","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อแท็บเล็ต-ศรีสะเกษ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแท็บเล็ต-ศรีสะเกษ","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อแท็บเล็ต-สกลนคร","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแท็บเล็ต-สกลนคร","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อแท็บเล็ต-สุรินทร์","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแท็บเล็ต-สุรินทร์","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อแท็บเล็ต-หนองคาย","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแท็บเล็ต-หนองคาย","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อแท็บเล็ต-หนองบัวลำภู","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแท็บเล็ต-หนองบัวลำภู","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อแท็บเล็ต-อำนาจเจริญ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแท็บเล็ต-อำนาจเจริญ","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อแท็บเล็ต-อุดรธานี","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแท็บเล็ต-อุดรธานี","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อแท็บเล็ต-อุบลราชธานี","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแท็บเล็ต-อุบลราชธานี","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อแท็บเล็ต-เลย","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแท็บเล็ต-เลย","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อแรม-กาฬสินธุ์","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแรม-กาฬสินธุ์","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อแรม-ขอนแก่น","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแรม-ขอนแก่น","yes","2","2","","","","yes","global","global","","","no","","P2","STRENGTHEN_SELECTIVE"
"/รับซื้อ/รับซื้อแรม-ชัยภูมิ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแรม-ชัยภูมิ","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อแรม-นครพนม","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแรม-นครพนม","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อแรม-นครราชสีมา","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแรม-นครราชสีมา","yes","2","2","","","","yes","global","global","","","no","","P2","STRENGTHEN_SELECTIVE"
"/รับซื้อ/รับซื้อแรม-บึงกาฬ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแรม-บึงกาฬ","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อแรม-บุรีรัมย์","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแรม-บุรีรัมย์","yes","2","2","","","","yes","global","global","","","no","","P2","STRENGTHEN_SELECTIVE"
"/รับซื้อ/รับซื้อแรม-มหาสารคาม","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแรม-มหาสารคาม","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อแรม-มุกดาหาร","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแรม-มุกดาหาร","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อแรม-ยโสธร","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแรม-ยโสธร","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อแรม-ร้อยเอ็ด","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแรม-ร้อยเอ็ด","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อแรม-ศรีสะเกษ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแรม-ศรีสะเกษ","yes","2","2","","","","yes","global","global","","","no","","P2","STRENGTHEN_SELECTIVE"
"/รับซื้อ/รับซื้อแรม-สกลนคร","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแรม-สกลนคร","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อแรม-สุรินทร์","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแรม-สุรินทร์","yes","2","2","","","","yes","global","global","","","no","","P2","STRENGTHEN_SELECTIVE"
"/รับซื้อ/รับซื้อแรม-หนองคาย","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแรม-หนองคาย","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อแรม-หนองบัวลำภู","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแรม-หนองบัวลำภู","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อแรม-อำนาจเจริญ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแรม-อำนาจเจริญ","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อแรม-อุดรธานี","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแรม-อุดรธานี","yes","2","2","","","","yes","global","global","","","no","","P2","STRENGTHEN_SELECTIVE"
"/รับซื้อ/รับซื้อแรม-อุบลราชธานี","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแรม-อุบลราชธานี","yes","2","2","","","","yes","global","global","","","no","","P2","STRENGTHEN_SELECTIVE"
"/รับซื้อ/รับซื้อแรม-เลย","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อแรม-เลย","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อโดรน-กาฬสินธุ์","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อโดรน-กาฬสินธุ์","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อโดรน-ขอนแก่น","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อโดรน-ขอนแก่น","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อโดรน-ชัยภูมิ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อโดรน-ชัยภูมิ","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อโดรน-นครพนม","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อโดรน-นครพนม","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อโดรน-นครราชสีมา","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อโดรน-นครราชสีมา","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อโดรน-บึงกาฬ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อโดรน-บึงกาฬ","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อโดรน-บุรีรัมย์","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อโดรน-บุรีรัมย์","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อโดรน-มหาสารคาม","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อโดรน-มหาสารคาม","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อโดรน-มุกดาหาร","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อโดรน-มุกดาหาร","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อโดรน-ยโสธร","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อโดรน-ยโสธร","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อโดรน-ร้อยเอ็ด","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อโดรน-ร้อยเอ็ด","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อโดรน-ศรีสะเกษ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อโดรน-ศรีสะเกษ","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อโดรน-สกลนคร","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อโดรน-สกลนคร","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อโดรน-สุรินทร์","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อโดรน-สุรินทร์","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อโดรน-หนองคาย","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อโดรน-หนองคาย","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
